bin_1,bin_2,bin_3,bin_4,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,cat_9,user_id,target
0,0,0,1,0.1769,0.0,0.5861,0.0387,0.2,0.179,0.1769,0.5861,0.2353,0.0994,0.1916,0.3074,0.177,0.6428,1139858f,4eb42ee6,2bd388cd,19ca07d9,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.3566,0.0,0.1546,0.0323,0.0,0.3743,0.3566,0.1546,0.3529,0.0932,0.1737,0.3074,0.014,0.1696,0088407c,471c6c1b,f22335a2,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.3566,0.0,0.1546,0.0258,0.4,0.2847,0.3566,0.1546,0.7941,0.0186,0.3257,0.3074,0.3664,0.1696,ab4271a7,46a2c293,57170ff1,0f68baf6,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0323,0.2,0.126,0.1284,0.5,0.2353,0.0807,0.2073,0.3074,0.1918,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0194,0.2,0.4795,0.428,0.3866,0.1471,0.0621,0.1432,0.3074,0.1849,0.424,dc029453,e9b19332,a917582c,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.428,0.72,0.3866,0.0323,0.2,0.4452,0.428,0.3866,0.2353,0.0807,0.178,0.3074,0.1918,0.424,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0258,0.2,0.126,0.1284,0.3753,0.0588,0.0745,0.2073,0.3074,0.0926,0.4116,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,1,0,1,0.1284,1.0,0.3753,0.0065,0.0,0.1171,0.1284,0.3753,0.0,0.0435,0.2466,0.3074,0.0089,0.4116,1139858f,4eb42ee6,2bd388cd,302faacd,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0194,0.2,0.4114,0.428,0.3866,0.1471,0.0621,0.218,0.3074,0.1849,0.424,dc029453,e9b19332,a917582c,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.1284,0.0,0.3753,0.0323,0.0,0.1267,0.1284,0.3753,0.3529,0.0932,0.2045,0.3074,0.014,0.4116,ab4271a7,46a2c293,57170ff1,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1355,0.1284,0.5,0.3529,0.0932,0.1709,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0323,0.2,0.126,0.1284,0.5,0.2353,0.0807,0.2073,0.3074,0.1918,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0194,0.0,0.3948,0.428,0.3866,0.1176,0.0683,0.2402,0.3074,0.0045,0.424,dc029453,e9b19332,a917582c,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0323,0.2,0.126,0.1284,0.5,0.2353,0.0807,0.2073,0.3074,0.1918,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1137,0.1284,0.5,0.3529,0.0932,0.263,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1208,0.1284,0.3753,0.1471,0.0621,0.2293,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1208,0.1284,0.3753,0.1471,0.0621,0.2293,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0323,0.0,0.4498,0.428,0.3866,0.3529,0.0932,0.173,0.3074,0.014,0.424,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.1284,0.0,0.3753,0.0323,0.2,0.1334,0.1284,0.3753,0.2353,0.0807,0.1788,0.3074,0.1918,0.4116,ab4271a7,46a2c293,57170ff1,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0258,0.2,0.1384,0.1284,0.3753,0.0588,0.0745,0.1609,0.3074,0.0926,0.4116,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,1,0,1,0.1284,1.0,0.3753,0.0065,0.0,0.1171,0.1284,0.3753,0.0,0.0435,0.2466,0.3074,0.0089,0.4116,1139858f,4eb42ee6,2bd388cd,302faacd,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,1,0,1,0.1284,1.0,0.3753,0.0065,0.0,0.1171,0.1284,0.3753,0.0,0.0435,0.2466,0.3074,0.0089,0.4116,1139858f,4eb42ee6,2bd388cd,302faacd,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1208,0.1284,0.3753,0.1471,0.0621,0.2293,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1769,0.59,0.5861,0.0323,0.2,0.1736,0.1769,0.5861,0.2353,0.0807,0.2073,0.3074,0.1918,0.6428,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,1,0,1,0.1284,0.96,0.5,0.0065,0.0,0.1171,0.1284,0.5,0.0,0.0435,0.2466,0.3074,0.0089,0.5484,1139858f,4eb42ee6,2bd388cd,302faacd,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.428,0.0,0.3866,0.0323,0.2,0.4445,0.428,0.3866,0.2353,0.0807,0.1788,0.3074,0.1918,0.424,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0194,0.2,0.1208,0.1284,0.5,0.1471,0.0621,0.2293,0.3074,0.1849,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1769,0.67,0.5861,0.0323,0.2,0.1736,0.1769,0.5861,0.2353,0.0807,0.2073,0.3074,0.1918,0.6428,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1115,0.1284,0.5,0.3529,0.0932,0.2741,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.4845,0.0387,0.2,0.4528,0.428,0.4845,0.2353,0.0994,0.1698,0.3074,0.177,0.5314,0088407c,471c6c1b,f22335a2,19ca07d9,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1208,0.1284,0.3753,0.1471,0.0621,0.2293,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0194,0.2,0.3979,0.428,0.3866,0.1471,0.0621,0.2359,0.3074,0.1849,0.424,dc029453,e9b19332,a917582c,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,0.96,0.5,0.0323,0.0,0.1115,0.1284,0.5,0.3529,0.0932,0.2741,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1203,0.1284,0.3753,0.1471,0.0621,0.2316,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.0014,0.0,0.0005,0.0258,0.4,0.0017,0.0014,0.0005,0.7941,0.0186,0.1159,0.3074,0.3664,0.0006,ab4271a7,46a2c293,57170ff1,0f68baf6,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1355,0.1284,0.5,0.3529,0.0932,0.1709,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0387,0.2,0.4528,0.428,0.3866,0.2353,0.0994,0.1698,0.3074,0.177,0.424,dc029453,e9b19332,a917582c,19ca07d9,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0194,0.2,0.1203,0.1284,0.5,0.1471,0.0621,0.2316,0.3074,0.1849,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.3994,0.0,0.1732,0.0323,0.0,0.3418,0.3994,0.1732,0.3529,0.0932,0.283,0.3074,0.014,0.1899,0088407c,471c6c1b,f22335a2,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,0.96,0.5,0.0323,0.2,0.126,0.1284,0.5,0.2353,0.0807,0.2073,0.3074,0.1918,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0323,0.2,0.126,0.1284,0.3753,0.2353,0.0807,0.2073,0.3074,0.1918,0.4116,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1203,0.1284,0.3753,0.1471,0.0621,0.2316,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.1769,0.0,0.5861,0.0323,0.0,0.1619,0.1769,0.5861,0.3529,0.0932,0.2446,0.3074,0.014,0.6428,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,1,0,1,0.3566,0.0,0.5,0.0452,0.0,0.3805,0.3566,0.5,0.0,0.1118,0.1659,0.3074,0.0044,0.5484,ab4271a7,46a2c293,57170ff1,0f68baf6,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0258,0.2,0.126,0.1284,0.3753,0.0588,0.0745,0.2073,0.3074,0.0926,0.4116,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.3994,0.0,0.1732,0.0194,0.2,0.4247,0.3994,0.1732,0.1471,0.0621,0.1675,0.3074,0.1849,0.1899,0088407c,471c6c1b,f22335a2,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.1284,0.0,0.3753,0.0323,0.2,0.1233,0.1284,0.3753,0.2353,0.0807,0.2186,0.3074,0.1918,0.4116,ab4271a7,46a2c293,57170ff1,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,0.96,0.5,0.0194,0.2,0.1208,0.1284,0.5,0.1471,0.0621,0.2293,0.3074,0.1849,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1355,0.1284,0.5,0.3529,0.0932,0.1709,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1355,0.1284,0.5,0.3529,0.0932,0.1709,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,1,0,1,0.1284,1.0,0.5,0.0065,0.0,0.1171,0.1284,0.5,0.0,0.0435,0.2466,0.3074,0.0089,0.5484,1139858f,4eb42ee6,2bd388cd,302faacd,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0194,0.2,0.1208,0.1284,0.5,0.1471,0.0621,0.2293,0.3074,0.1849,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.3566,0.0,0.1546,0.0258,0.4,0.3462,0.3566,0.1546,0.7941,0.0186,0.2129,0.3074,0.3664,0.1696,ab4271a7,46a2c293,57170ff1,0f68baf6,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.3566,0.0,0.5,0.0194,0.2,0.3379,0.3566,0.5,0.1471,0.0621,0.2257,0.3074,0.1849,0.5484,ab4271a7,46a2c293,57170ff1,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.428,0.0,0.3866,0.0323,0.2,0.4947,0.428,0.3866,0.2353,0.0807,0.1293,0.3074,0.1918,0.424,dc029453,e9b19332,a917582c,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1208,0.1284,0.3753,0.1471,0.0621,0.2293,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0194,0.2,0.1208,0.1284,0.5,0.1471,0.0621,0.2293,0.3074,0.1849,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0258,0.2,0.4614,0.428,0.3866,0.0588,0.0745,0.1609,0.3074,0.0926,0.424,dc029453,e9b19332,a917582c,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,0.96,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1203,0.1284,0.3753,0.1471,0.0621,0.2316,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0258,0.2,0.1384,0.1284,0.3753,0.0588,0.0745,0.1609,0.3074,0.0926,0.4116,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1208,0.1284,0.3753,0.1471,0.0621,0.2293,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0323,0.2,0.126,0.1284,0.5,0.2353,0.0807,0.2073,0.3074,0.1918,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0258,0.4,0.3766,0.428,0.3866,0.7941,0.0186,0.2668,0.3074,0.3664,0.424,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.3994,0.0,0.1732,0.0258,0.2,0.4809,0.3994,0.1732,0.0588,0.0745,0.1118,0.3074,0.0926,0.1899,0088407c,471c6c1b,f22335a2,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0258,0.2,0.126,0.1284,0.3753,0.0588,0.0745,0.2073,0.3074,0.0926,0.4116,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.3994,0.0,0.1732,0.0194,0.2,0.4233,0.3994,0.1732,0.1471,0.0621,0.1691,0.3074,0.1849,0.1899,0088407c,471c6c1b,f22335a2,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1355,0.1284,0.5,0.3529,0.0932,0.1709,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.1284,0.0,0.3753,0.0387,0.2,0.1462,0.1284,0.3753,0.2353,0.0994,0.1359,0.3074,0.177,0.4116,ab4271a7,46a2c293,57170ff1,19ca07d9,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.3566,0.0,0.5,0.0194,0.2,0.3428,0.3566,0.5,0.1471,0.0621,0.218,0.3074,0.1849,0.5484,ab4271a7,46a2c293,57170ff1,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.3566,0.0,0.1546,0.0323,0.0,0.299,0.3566,0.1546,0.3529,0.0932,0.2952,0.3074,0.014,0.1696,0088407c,471c6c1b,f22335a2,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.1284,0.0,0.3753,0.0258,0.2,0.1406,0.1284,0.3753,0.0588,0.0745,0.1538,0.3074,0.0926,0.4116,ab4271a7,46a2c293,57170ff1,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0258,0.2,0.126,0.1284,0.3753,0.0588,0.0745,0.2073,0.3074,0.0926,0.4116,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1203,0.1284,0.3753,0.1471,0.0621,0.2316,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.5,0.0194,0.2,0.1203,0.1284,0.5,0.1471,0.0621,0.2316,0.3074,0.1849,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.1284,0.0,0.3753,0.0323,0.0,0.1501,0.1284,0.3753,0.3529,0.0932,0.1245,0.3074,0.014,0.4116,ab4271a7,46a2c293,57170ff1,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0258,0.2,0.126,0.1284,0.5,0.0588,0.0745,0.2073,0.3074,0.0926,0.5484,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.1284,0.0,0.3753,0.0323,0.2,0.1115,0.1284,0.3753,0.2353,0.0807,0.2741,0.3074,0.1918,0.4116,ab4271a7,46a2c293,57170ff1,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
0,0,0,1,0.3566,0.0,0.5,0.0258,0.2,0.3845,0.3566,0.5,0.0588,0.0745,0.1609,0.3074,0.0926,0.5484,ab4271a7,46a2c293,57170ff1,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,0
1,0,0,1,0.1284,1.0,0.3753,0.0258,0.2,0.126,0.1284,0.3753,0.0588,0.0745,0.2073,0.3074,0.0926,0.4116,1139858f,4eb42ee6,2bd388cd,31f4786e,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1438,0.1284,0.3753,0.1471,0.0621,0.1432,0.3074,0.1849,0.4116,ab4271a7,46a2c293,57170ff1,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.428,0.0,0.3866,0.0258,0.4,0.3321,0.428,0.3866,0.7941,0.0186,0.3439,0.3074,0.3664,0.424,dc029453,e9b19332,a917582c,0f68baf6,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1203,0.1284,0.3753,0.1471,0.0621,0.2316,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.5,0.0323,0.0,0.1355,0.1284,0.5,0.3529,0.0932,0.1709,0.3074,0.014,0.5484,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0194,0.2,0.1208,0.1284,0.5,0.1471,0.0621,0.2293,0.3074,0.1849,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,0.96,0.5,0.0194,0.2,0.1208,0.1284,0.5,0.1471,0.0621,0.2293,0.3074,0.1849,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
0,0,0,1,0.1284,0.0,0.5,0.0194,0.0,0.1317,0.1284,0.5,0.1176,0.0683,0.185,0.3074,0.0045,0.5484,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0323,0.0,0.1223,0.1284,0.3753,0.3529,0.0932,0.2229,0.3074,0.014,0.4116,1139858f,4eb42ee6,2bd388cd,906ec1b2,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
1,0,0,1,0.1284,1.0,0.3753,0.0194,0.2,0.1208,0.1284,0.3753,0.1471,0.0621,0.2293,0.3074,0.1849,0.4116,1139858f,4eb42ee6,2bd388cd,9ad4f36f,0e06251b,64592f2a,e930f1b4,e58940ba,c283a5c8,user_9b5095be,1
